Date & Time,Temperature (°F)
"1/8/21, 6:09:33 PM",387
"1/8/21, 6:09:34 PM",389
"1/8/21, 6:09:35 PM",387
"1/8/21, 6:09:38 PM",387
"1/8/21, 6:09:41 PM",387
"1/8/21, 6:09:44 PM",387
"1/8/21, 6:09:47 PM",389
"1/8/21, 6:09:49 PM",387
"1/8/21, 6:09:51 PM",389
"1/8/21, 6:09:54 PM",389
"1/8/21, 6:09:57 PM",389
"1/8/21, 6:10:00 PM",389
"1/8/21, 6:10:03 PM",389
"1/8/21, 6:10:06 PM",389
"1/8/21, 6:10:09 PM",389
"1/8/21, 6:10:09 PM",391
"1/8/21, 6:10:12 PM",391
"1/8/21, 6:10:13 PM",389
"1/8/21, 6:10:14 PM",391
"1/8/21, 6:10:17 PM",391
"1/8/21, 6:10:20 PM",391
"1/8/21, 6:10:21 PM",393
"1/8/21, 6:10:24 PM",393
"1/8/21, 6:10:27 PM",393
"1/8/21, 6:10:30 PM",391
"1/8/21, 6:10:33 PM",391
"1/8/21, 6:10:36 PM",391
"1/8/21, 6:10:39 PM",391
"1/8/21, 6:10:42 PM",391
"1/8/21, 6:10:45 PM",391
"1/8/21, 6:10:48 PM",391
"1/8/21, 6:10:51 PM",391
"1/8/21, 6:10:54 PM",391
"1/8/21, 6:10:56 PM",389
"1/8/21, 6:10:59 PM",389
"1/8/21, 6:11:02 PM",389
"1/8/21, 6:11:05 PM",389
"1/8/21, 6:11:08 PM",389
"1/8/21, 6:11:11 PM",389
"1/8/21, 6:11:13 PM",387
"1/8/21, 6:11:14 PM",389
"1/8/21, 6:11:17 PM",389
"1/8/21, 6:11:20 PM",389
"1/8/21, 6:11:23 PM",387
"1/8/21, 6:11:26 PM",387
"1/8/21, 6:11:29 PM",387
"1/8/21, 6:11:29 PM",385
"1/8/21, 6:11:32 PM",385
"1/8/21, 6:11:35 PM",385
"1/8/21, 6:11:38 PM",387
"1/8/21, 6:11:41 PM",387
"1/8/21, 6:11:42 PM",389
"1/8/21, 6:11:45 PM",389
"1/8/21, 6:11:48 PM",389
"1/8/21, 6:11:51 PM",389
"1/8/21, 6:11:54 PM",389
"1/8/21, 6:11:57 PM",389
"1/8/21, 6:12:00 PM",389
"1/8/21, 6:12:03 PM",389
"1/8/21, 6:12:06 PM",389
"1/8/21, 6:12:08 PM",391
"1/8/21, 6:12:11 PM",391
"1/8/21, 6:12:14 PM",391
"1/8/21, 6:12:15 PM",393
"1/8/21, 6:12:18 PM",393
"1/8/21, 6:12:18 PM",391
"1/8/21, 6:12:21 PM",391
"1/8/21, 6:12:24 PM",391
"1/8/21, 6:12:25 PM",389
"1/8/21, 6:12:27 PM",391
"1/8/21, 6:12:30 PM",391
"1/8/21, 6:12:31 PM",389
"1/8/21, 6:12:34 PM",389
"1/8/21, 6:12:34 PM",391
"1/8/21, 6:12:36 PM",389
"1/8/21, 6:12:39 PM",389
"1/8/21, 6:12:42 PM",389
"1/8/21, 6:12:45 PM",389
"1/8/21, 6:12:48 PM",389
"1/8/21, 6:12:49 PM",387
"1/8/21, 6:12:52 PM",387
"1/8/21, 6:12:53 PM",389
"1/8/21, 6:12:56 PM",389
"1/8/21, 6:12:56 PM",387
"1/8/21, 6:12:59 PM",387
"1/8/21, 6:13:02 PM",387
"1/8/21, 6:13:05 PM",387
"1/8/21, 6:13:08 PM",387
"1/8/21, 6:13:11 PM",387
"1/8/21, 6:13:14 PM",387
"1/8/21, 6:13:17 PM",387
"1/8/21, 6:13:20 PM",387
"1/8/21, 6:13:23 PM",387
"1/8/21, 6:13:26 PM",387
"1/8/21, 6:13:29 PM",387
"1/8/21, 6:13:32 PM",387
"1/8/21, 6:13:34 PM",389
"1/8/21, 6:13:37 PM",389
"1/8/21, 6:13:40 PM",389
"1/8/21, 6:13:43 PM",389
"1/8/21, 6:13:46 PM",389
"1/8/21, 6:13:48 PM",391
"1/8/21, 6:13:51 PM",391
"1/8/21, 6:13:54 PM",391
"1/8/21, 6:13:57 PM",391
"1/8/21, 6:14:00 PM",391
"1/8/21, 6:14:03 PM",393
"1/8/21, 6:14:04 PM",391
"1/8/21, 6:14:07 PM",391
"1/8/21, 6:14:10 PM",391
"1/8/21, 6:14:11 PM",389
"1/8/21, 6:14:14 PM",389
"1/8/21, 6:14:17 PM",389
"1/8/21, 6:14:20 PM",389
"1/8/21, 6:14:23 PM",389
"1/8/21, 6:14:26 PM",389
"1/8/21, 6:14:29 PM",389
"1/8/21, 6:14:32 PM",389
"1/8/21, 6:14:35 PM",389
"1/8/21, 6:14:37 PM",387
"1/8/21, 6:14:40 PM",387
"1/8/21, 6:14:42 PM",389
"1/8/21, 6:14:45 PM",389
"1/8/21, 6:14:48 PM",389
"1/8/21, 6:14:50 PM",387
"1/8/21, 6:14:53 PM",387
"1/8/21, 6:14:55 PM",385
"1/8/21, 6:14:56 PM",387
"1/8/21, 6:14:59 PM",387
"1/8/21, 6:15:02 PM",387
"1/8/21, 6:15:05 PM",387
"1/8/21, 6:15:08 PM",387
"1/8/21, 6:15:11 PM",387
"1/8/21, 6:15:14 PM",387
"1/8/21, 6:15:15 PM",389
"1/8/21, 6:15:16 PM",387
"1/8/21, 6:15:17 PM",389
"1/8/21, 6:15:20 PM",389
"1/8/21, 6:15:23 PM",389
"1/8/21, 6:15:26 PM",389
"1/8/21, 6:15:28 PM",391
"1/8/21, 6:15:31 PM",391
"1/8/21, 6:15:34 PM",391
"1/8/21, 6:15:37 PM",391
"1/8/21, 6:15:40 PM",391
"1/8/21, 6:15:43 PM",391
"1/8/21, 6:15:46 PM",391
"1/8/21, 6:15:49 PM",391
"1/8/21, 6:15:52 PM",391
"1/8/21, 6:15:53 PM",389
"1/8/21, 6:15:56 PM",389
"1/8/21, 6:15:58 PM",391
"1/8/21, 6:16:00 PM",389
"1/8/21, 6:16:03 PM",389
"1/8/21, 6:16:03 PM",391
"1/8/21, 6:16:06 PM",391
"1/8/21, 6:16:06 PM",389
"1/8/21, 6:16:09 PM",389
"1/8/21, 6:16:10 PM",387
"1/8/21, 6:16:13 PM",387
"1/8/21, 6:16:16 PM",387
"1/8/21, 6:16:19 PM",387
"1/8/21, 6:16:22 PM",387
"1/8/21, 6:16:25 PM",389
"1/8/21, 6:16:28 PM",389
"1/8/21, 6:16:31 PM",389
"1/8/21, 6:16:32 PM",391
"1/8/21, 6:16:34 PM",389
"1/8/21, 6:16:35 PM",391
"1/8/21, 6:16:38 PM",391
"1/8/21, 6:16:41 PM",391
"1/8/21, 6:16:44 PM",391
"1/8/21, 6:16:47 PM",391
"1/8/21, 6:16:50 PM",393
"1/8/21, 6:16:53 PM",393
"1/8/21, 6:16:55 PM",395
"1/8/21, 6:16:58 PM",395
"1/8/21, 6:17:01 PM",395
"1/8/21, 6:17:04 PM",395
"1/8/21, 6:17:07 PM",395
"1/8/21, 6:17:10 PM",397
"1/8/21, 6:17:13 PM",397
"1/8/21, 6:17:16 PM",399
"1/8/21, 6:17:19 PM",399
"1/8/21, 6:17:22 PM",399
"1/8/21, 6:17:25 PM",399
"1/8/21, 6:17:28 PM",399
"1/8/21, 6:17:30 PM",397
"1/8/21, 6:17:31 PM",399
"1/8/21, 6:17:34 PM",399
"1/8/21, 6:17:37 PM",401
"1/8/21, 6:17:40 PM",401
"1/8/21, 6:17:41 PM",402
"1/8/21, 6:17:43 PM",404
"1/8/21, 6:17:44 PM",402
"1/8/21, 6:17:47 PM",402
"1/8/21, 6:17:48 PM",404
"1/8/21, 6:17:51 PM",404
"1/8/21, 6:17:54 PM",404
"1/8/21, 6:17:56 PM",406
"1/8/21, 6:17:59 PM",406
"1/8/21, 6:18:02 PM",406
"1/8/21, 6:18:05 PM",406
"1/8/21, 6:18:08 PM",406
"1/8/21, 6:18:09 PM",409
"1/8/21, 6:18:10 PM",406
"1/8/21, 6:18:11 PM",409
"1/8/21, 6:18:14 PM",409
"1/8/21, 6:18:16 PM",406
"1/8/21, 6:18:19 PM",406
"1/8/21, 6:18:22 PM",406
"1/8/21, 6:18:25 PM",406
"1/8/21, 6:18:28 PM",406
"1/8/21, 6:18:31 PM",406
"1/8/21, 6:18:34 PM",406
"1/8/21, 6:18:37 PM",406
"1/8/21, 6:18:40 PM",406
"1/8/21, 6:18:41 PM",404
"1/8/21, 6:18:44 PM",404
"1/8/21, 6:18:47 PM",404
"1/8/21, 6:18:50 PM",406
"1/8/21, 6:18:53 PM",406
"1/8/21, 6:18:56 PM",406
"1/8/21, 6:18:56 PM",404
"1/8/21, 6:18:57 PM",406
"1/8/21, 6:18:58 PM",404
"1/8/21, 6:19:01 PM",404
"1/8/21, 6:19:04 PM",404
"1/8/21, 6:19:04 PM",406
"1/8/21, 6:19:07 PM",406
"1/8/21, 6:19:10 PM",404
"1/8/21, 6:19:13 PM",404
"1/8/21, 6:19:16 PM",404
"1/8/21, 6:19:19 PM",404
"1/8/21, 6:19:22 PM",404
"1/8/21, 6:19:25 PM",404
"1/8/21, 6:19:28 PM",404
"1/8/21, 6:19:29 PM",401
"1/8/21, 6:19:32 PM",401
"1/8/21, 6:19:34 PM",399
"1/8/21, 6:19:35 PM",402
"1/8/21, 6:19:36 PM",399
"1/8/21, 6:19:37 PM",402
"1/8/21, 6:19:39 PM",401
"1/8/21, 6:19:41 PM",402
"1/8/21, 6:19:44 PM",402
"1/8/21, 6:19:47 PM",402
"1/8/21, 6:19:47 PM",399
"1/8/21, 6:19:51 PM",399
"1/8/21, 6:19:53 PM",401
"1/8/21, 6:19:54 PM",399
"1/8/21, 6:19:56 PM",401
"1/8/21, 6:19:59 PM",401
"1/8/21, 6:20:01 PM",402
"1/8/21, 6:20:04 PM",401
"1/8/21, 6:20:07 PM",401
"1/8/21, 6:20:09 PM",402
"1/8/21, 6:20:10 PM",399
"1/8/21, 6:20:13 PM",399
"1/8/21, 6:20:16 PM",399
"1/8/21, 6:20:19 PM",399
"1/8/21, 6:20:22 PM",399
"1/8/21, 6:20:25 PM",399
"1/8/21, 6:20:26 PM",397
"1/8/21, 6:20:29 PM",397
"1/8/21, 6:20:32 PM",397
"1/8/21, 6:20:35 PM",397
"1/8/21, 6:20:36 PM",395
"1/8/21, 6:20:39 PM",395
"1/8/21, 6:20:42 PM",395
"1/8/21, 6:20:45 PM",395
"1/8/21, 6:20:48 PM",395
"1/8/21, 6:20:51 PM",395
"1/8/21, 6:20:54 PM",395
"1/8/21, 6:20:57 PM",395
"1/8/21, 6:21:00 PM",395
"1/8/21, 6:21:02 PM",393
"1/8/21, 6:21:05 PM",393
"1/8/21, 6:21:08 PM",393
"1/8/21, 6:21:11 PM",393
"1/8/21, 6:21:14 PM",393
"1/8/21, 6:21:17 PM",393
"1/8/21, 6:21:18 PM",391
"1/8/21, 6:21:21 PM",391
"1/8/21, 6:21:22 PM",393
"1/8/21, 6:21:25 PM",393
"1/8/21, 6:21:28 PM",393
"1/8/21, 6:21:31 PM",393
"1/8/21, 6:21:34 PM",393
"1/8/21, 6:21:34 PM",--
"1/8/21, 6:21:34 PM",--
"1/8/21, 6:21:35 PM",--
"1/8/21, 6:21:35 PM",393
"1/8/21, 6:21:36 PM",395
"1/8/21, 6:21:37 PM",395
"1/8/21, 6:21:40 PM",395
"1/8/21, 6:21:43 PM",395
"1/8/21, 6:21:46 PM",395
"1/8/21, 6:21:49 PM",395
"1/8/21, 6:21:49 PM",397
"1/8/21, 6:21:52 PM",397
"1/8/21, 6:21:55 PM",397
"1/8/21, 6:21:58 PM",397
"1/8/21, 6:22:01 PM",397
"1/8/21, 6:22:04 PM",397
"1/8/21, 6:22:07 PM",397
"1/8/21, 6:22:10 PM",397
"1/8/21, 6:22:13 PM",397
"1/8/21, 6:22:16 PM",397
"1/8/21, 6:22:18 PM",399
"1/8/21, 6:22:21 PM",399
"1/8/21, 6:22:21 PM",397
"1/8/21, 6:22:24 PM",397
"1/8/21, 6:22:27 PM",397
"1/8/21, 6:22:30 PM",397
"1/8/21, 6:22:33 PM",397
"1/8/21, 6:22:36 PM",397
"1/8/21, 6:22:39 PM",397
"1/8/21, 6:22:42 PM",397
"1/8/21, 6:22:44 PM",395
"1/8/21, 6:22:47 PM",395
"1/8/21, 6:22:50 PM",395
"1/8/21, 6:22:53 PM",395
"1/8/21, 6:22:56 PM",395
"1/8/21, 6:22:58 PM",393
"1/8/21, 6:23:01 PM",393
"1/8/21, 6:23:01 PM",391
"1/8/21, 6:23:04 PM",--
"1/8/21, 6:23:04 PM",--
"1/8/21, 6:23:05 PM",--
"1/8/21, 6:23:05 PM",391
"1/8/21, 6:23:05 PM",391
"1/8/21, 6:23:07 PM",391
"1/8/21, 6:23:10 PM",391
"1/8/21, 6:23:13 PM",391
"1/8/21, 6:23:16 PM",391
"1/8/21, 6:23:17 PM",389
"1/8/21, 6:23:20 PM",389
"1/8/21, 6:23:23 PM",389
"1/8/21, 6:23:23 PM",391
"1/8/21, 6:23:26 PM",391
"1/8/21, 6:23:27 PM",390
"1/8/21, 6:23:28 PM",391
"1/8/21, 6:23:31 PM",391
"1/8/21, 6:23:34 PM",391
"1/8/21, 6:23:37 PM",391
"1/8/21, 6:23:40 PM",391
"1/8/21, 6:23:40 PM",393
"1/8/21, 6:23:43 PM",393
"1/8/21, 6:23:46 PM",395
"1/8/21, 6:23:49 PM",395
"1/8/21, 6:23:52 PM",395
"1/8/21, 6:23:55 PM",395
"1/8/21, 6:23:56 PM",397
"1/8/21, 6:23:59 PM",397
"1/8/21, 6:23:59 PM",395
"1/8/21, 6:24:02 PM",395
"1/8/21, 6:24:05 PM",395
"1/8/21, 6:24:08 PM",395
"1/8/21, 6:24:10 PM",393
"1/8/21, 6:24:12 PM",395
"1/8/21, 6:24:15 PM",395
"1/8/21, 6:24:18 PM",395
"1/8/21, 6:24:21 PM",395
"1/8/21, 6:24:22 PM",393
"1/8/21, 6:24:25 PM",393
"1/8/21, 6:24:28 PM",393
"1/8/21, 6:24:31 PM",393
"1/8/21, 6:24:34 PM",393
"1/8/21, 6:24:37 PM",393
"1/8/21, 6:24:40 PM",393
"1/8/21, 6:24:43 PM",393
"1/8/21, 6:24:45 PM",391
"1/8/21, 6:24:48 PM",391
"1/8/21, 6:24:51 PM",391
"1/8/21, 6:24:54 PM",391
"1/8/21, 6:24:57 PM",391
"1/8/21, 6:25:00 PM",391
"1/8/21, 6:25:03 PM",391
"1/8/21, 6:25:06 PM",391
"1/8/21, 6:25:09 PM",391
"1/8/21, 6:25:12 PM",391
"1/8/21, 6:25:12 PM",393
"1/8/21, 6:25:15 PM",393
"1/8/21, 6:25:15 PM",395
"1/8/21, 6:25:16 PM",393
"1/8/21, 6:25:19 PM",393
"1/8/21, 6:25:22 PM",393
"1/8/21, 6:25:23 PM",395
"1/8/21, 6:25:26 PM",395
"1/8/21, 6:25:29 PM",395
"1/8/21, 6:25:32 PM",395
"1/8/21, 6:25:35 PM",395
"1/8/21, 6:25:38 PM",395
"1/8/21, 6:25:41 PM",395
"1/8/21, 6:25:43 PM",393
"1/8/21, 6:25:46 PM",393
"1/8/21, 6:25:49 PM",393
"1/8/21, 6:25:50 PM",395
"1/8/21, 6:25:53 PM",395
"1/8/21, 6:25:56 PM",395
"1/8/21, 6:25:57 PM",393
"1/8/21, 6:26:00 PM",393
"1/8/21, 6:26:03 PM",393
"1/8/21, 6:26:06 PM",393
"1/8/21, 6:26:09 PM",393
"1/8/21, 6:26:12 PM",393
"1/8/21, 6:26:13 PM",392
"1/8/21, 6:26:14 PM",393
"1/8/21, 6:26:17 PM",393
"1/8/21, 6:26:20 PM",393
"1/8/21, 6:26:20 PM",395
"1/8/21, 6:26:23 PM",395
"1/8/21, 6:26:25 PM",393
"1/8/21, 6:26:28 PM",393
"1/8/21, 6:26:30 PM",392
"1/8/21, 6:26:31 PM",391
"1/8/21, 6:26:34 PM",391
"1/8/21, 6:26:37 PM",391
"1/8/21, 6:26:38 PM",393
"1/8/21, 6:26:41 PM",393
"1/8/21, 6:26:44 PM",393
"1/8/21, 6:26:47 PM",393
"1/8/21, 6:26:48 PM",392
"1/8/21, 6:26:51 PM",392
"1/8/21, 6:26:54 PM",392
"1/8/21, 6:26:57 PM",392
"1/8/21, 6:27:00 PM",392
"1/8/21, 6:27:03 PM",392
"1/8/21, 6:27:06 PM",392
"1/8/21, 6:27:07 PM",395
"1/8/21, 6:27:10 PM",395
"1/8/21, 6:27:13 PM",395
"1/8/21, 6:27:16 PM",395
"1/8/21, 6:27:19 PM",395
"1/8/21, 6:27:20 PM",397
"1/8/21, 6:27:23 PM",397
"1/8/21, 6:27:26 PM",397
"1/8/21, 6:27:29 PM",397
"1/8/21, 6:27:32 PM",397
"1/8/21, 6:27:35 PM",397
"1/8/21, 6:27:38 PM",397
"1/8/21, 6:27:41 PM",397
"1/8/21, 6:27:44 PM",397
"1/8/21, 6:27:47 PM",397
"1/8/21, 6:27:50 PM",397
"1/8/21, 6:27:51 PM",395
"1/8/21, 6:27:54 PM",395
"1/8/21, 6:27:57 PM",395
"1/8/21, 6:28:00 PM",395
"1/8/21, 6:28:03 PM",395
"1/8/21, 6:28:06 PM",395
"1/8/21, 6:28:09 PM",395
"1/8/21, 6:28:12 PM",395
"1/8/21, 6:28:13 PM",392
"1/8/21, 6:28:16 PM",392
"1/8/21, 6:28:19 PM",392
"1/8/21, 6:28:22 PM",392
"1/8/21, 6:28:25 PM",392
"1/8/21, 6:28:28 PM",392
"1/8/21, 6:28:31 PM",392
"1/8/21, 6:28:34 PM",392
"1/8/21, 6:28:37 PM",392
"1/8/21, 6:28:38 PM",391
"1/8/21, 6:28:40 PM",392
"1/8/21, 6:28:43 PM",392
"1/8/21, 6:28:46 PM",392
"1/8/21, 6:28:49 PM",392
"1/8/21, 6:28:52 PM",392
"1/8/21, 6:28:53 PM",395
"1/8/21, 6:28:56 PM",395
"1/8/21, 6:28:59 PM",395
"1/8/21, 6:29:02 PM",395
"1/8/21, 6:29:02 PM",397
"1/8/21, 6:29:05 PM",397
"1/8/21, 6:29:08 PM",397
"1/8/21, 6:29:11 PM",397
"1/8/21, 6:29:13 PM",395
"1/8/21, 6:29:16 PM",395
"1/8/21, 6:29:19 PM",395
"1/8/21, 6:29:21 PM",397
"1/8/21, 6:29:24 PM",397
"1/8/21, 6:29:27 PM",397
"1/8/21, 6:29:29 PM",395
"1/8/21, 6:29:31 PM",397
"1/8/21, 6:29:34 PM",397
"1/8/21, 6:29:37 PM",397
"1/8/21, 6:29:39 PM",395
"1/8/21, 6:29:42 PM",395
"1/8/21, 6:29:45 PM",395
"1/8/21, 6:29:48 PM",395
"1/8/21, 6:29:50 PM",393
"1/8/21, 6:29:51 PM",395
"1/8/21, 6:29:52 PM",393
"1/8/21, 6:29:53 PM",392
"1/8/21, 6:29:56 PM",392
"1/8/21, 6:29:59 PM",392
"1/8/21, 6:30:02 PM",392
"1/8/21, 6:30:05 PM",392
"1/8/21, 6:30:08 PM",392
"1/8/21, 6:30:11 PM",392
"1/8/21, 6:30:14 PM",392
"1/8/21, 6:30:17 PM",392
"1/8/21, 6:30:20 PM",392
"1/8/21, 6:30:21 PM",391
"1/8/21, 6:30:22 PM",390
"1/8/21, 6:30:25 PM",390
"1/8/21, 6:30:28 PM",390
"1/8/21, 6:30:31 PM",390
"1/8/21, 6:30:31 PM",392
"1/8/21, 6:30:34 PM",392
"1/8/21, 6:30:36 PM",395
"1/8/21, 6:30:39 PM",395
"1/8/21, 6:30:42 PM",395
"1/8/21, 6:30:43 PM",392
"1/8/21, 6:30:44 PM",395
"1/8/21, 6:30:47 PM",395
"1/8/21, 6:30:50 PM",395
"1/8/21, 6:30:51 PM",397
"1/8/21, 6:30:54 PM",397
"1/8/21, 6:30:57 PM",397
"1/8/21, 6:31:00 PM",397
"1/8/21, 6:31:01 PM",395
"1/8/21, 6:31:02 PM",397
"1/8/21, 6:31:03 PM",395
"1/8/21, 6:31:06 PM",395
"1/8/21, 6:31:09 PM",395
"1/8/21, 6:31:10 PM",397
"1/8/21, 6:31:13 PM",397
"1/8/21, 6:31:16 PM",397
"1/8/21, 6:31:17 PM",395
"1/8/21, 6:31:20 PM",395
"1/8/21, 6:31:23 PM",395
"1/8/21, 6:31:26 PM",395
"1/8/21, 6:31:29 PM",395
"1/8/21, 6:31:32 PM",395
"1/8/21, 6:31:33 PM",392
"1/8/21, 6:31:36 PM",392
"1/8/21, 6:31:37 PM",395
"1/8/21, 6:31:40 PM",395
"1/8/21, 6:31:40 PM",392
"1/8/21, 6:31:43 PM",392
"1/8/21, 6:31:46 PM",392
"1/8/21, 6:31:49 PM",392
"1/8/21, 6:31:52 PM",392
"1/8/21, 6:31:55 PM",392
"1/8/21, 6:31:58 PM",390
"1/8/21, 6:32:01 PM",390
"1/8/21, 6:32:04 PM",390
"1/8/21, 6:32:07 PM",390
"1/8/21, 6:32:08 PM",392
"1/8/21, 6:32:11 PM",392
"1/8/21, 6:32:14 PM",392
"1/8/21, 6:32:17 PM",392
"1/8/21, 6:32:20 PM",392
"1/8/21, 6:32:23 PM",392
"1/8/21, 6:32:26 PM",392
"1/8/21, 6:32:29 PM",392
"1/8/21, 6:32:29 PM",395
"1/8/21, 6:32:32 PM",395
"1/8/21, 6:32:35 PM",395
"1/8/21, 6:32:37 PM",397
"1/8/21, 6:32:41 PM",397
"1/8/21, 6:32:44 PM",397
"1/8/21, 6:32:47 PM",397
"1/8/21, 6:32:50 PM",397
"1/8/21, 6:32:53 PM",397
"1/8/21, 6:32:56 PM",397
"1/8/21, 6:32:59 PM",397
"1/8/21, 6:33:02 PM",397
"1/8/21, 6:33:05 PM",397
"1/8/21, 6:33:08 PM",397
"1/8/21, 6:33:08 PM",395
"1/8/21, 6:33:11 PM",395
"1/8/21, 6:33:14 PM",395
"1/8/21, 6:33:17 PM",392
"1/8/21, 6:33:20 PM",392
"1/8/21, 6:33:23 PM",392
"1/8/21, 6:33:25 PM",395
"1/8/21, 6:33:26 PM",392
"1/8/21, 6:33:29 PM",392
"1/8/21, 6:33:29 PM",395
"1/8/21, 6:33:33 PM",395
"1/8/21, 6:33:33 PM",394
"1/8/21, 6:33:35 PM",392
"1/8/21, 6:33:38 PM",392
"1/8/21, 6:33:40 PM",390
"1/8/21, 6:33:43 PM",390
"1/8/21, 6:33:43 PM",392
"1/8/21, 6:33:46 PM",392
"1/8/21, 6:33:49 PM",392
"1/8/21, 6:33:51 PM",390
"1/8/21, 6:33:53 PM",392
"1/8/21, 6:33:56 PM",392
"1/8/21, 6:33:59 PM",392
"1/8/21, 6:34:02 PM",392
"1/8/21, 6:34:05 PM",392
"1/8/21, 6:34:08 PM",392
"1/8/21, 6:34:10 PM",395
"1/8/21, 6:34:13 PM",395
"1/8/21, 6:34:16 PM",395
"1/8/21, 6:34:19 PM",395
"1/8/21, 6:34:22 PM",395
"1/8/21, 6:34:25 PM",395
"1/8/21, 6:34:27 PM",397
"1/8/21, 6:34:30 PM",397
"1/8/21, 6:34:33 PM",397
"1/8/21, 6:34:36 PM",397
"1/8/21, 6:34:39 PM",397
"1/8/21, 6:34:42 PM",397
"1/8/21, 6:34:45 PM",397
"1/8/21, 6:34:48 PM",397
"1/8/21, 6:34:50 PM",395
"1/8/21, 6:34:53 PM",395
"1/8/21, 6:34:56 PM",395
"1/8/21, 6:34:59 PM",397
"1/8/21, 6:35:01 PM",395
"1/8/21, 6:35:04 PM",395
"1/8/21, 6:35:07 PM",395
"1/8/21, 6:35:10 PM",395
"1/8/21, 6:35:13 PM",395
"1/8/21, 6:35:16 PM",395
"1/8/21, 6:35:19 PM",395
"1/8/21, 6:35:20 PM",392
"1/8/21, 6:35:21 PM",395
"1/8/21, 6:35:24 PM",395
"1/8/21, 6:35:27 PM",395
"1/8/21, 6:35:30 PM",395
"1/8/21, 6:35:31 PM",392
"1/8/21, 6:35:34 PM",392
"1/8/21, 6:35:35 PM",390
"1/8/21, 6:35:38 PM",390
"1/8/21, 6:35:41 PM",390
"1/8/21, 6:35:44 PM",390
"1/8/21, 6:35:47 PM",391
"1/8/21, 6:35:48 PM",390
"1/8/21, 6:35:49 PM",391
"1/8/21, 6:35:50 PM",392
"1/8/21, 6:35:53 PM",392
"1/8/21, 6:35:55 PM",390
"1/8/21, 6:35:56 PM",392
"1/8/21, 6:35:59 PM",392
"1/8/21, 6:36:02 PM",392
"1/8/21, 6:36:05 PM",395
"1/8/21, 6:36:06 PM",392
"1/8/21, 6:36:07 PM",395
"1/8/21, 6:36:10 PM",395
"1/8/21, 6:36:13 PM",395
"1/8/21, 6:36:16 PM",395
"1/8/21, 6:36:19 PM",395
"1/8/21, 6:36:22 PM",395
"1/8/21, 6:36:23 PM",397
"1/8/21, 6:36:24 PM",395
"1/8/21, 6:36:27 PM",395
"1/8/21, 6:36:30 PM",395
"1/8/21, 6:36:33 PM",395
"1/8/21, 6:36:36 PM",395
"1/8/21, 6:36:39 PM",392
"1/8/21, 6:36:42 PM",392
"1/8/21, 6:36:44 PM",395
"1/8/21, 6:36:47 PM",395
"1/8/21, 6:36:50 PM",395
"1/8/21, 6:36:53 PM",395
"1/8/21, 6:36:53 PM",392
"1/8/21, 6:36:56 PM",392
"1/8/21, 6:36:59 PM",392
"1/8/21, 6:37:02 PM",392
"1/8/21, 6:37:05 PM",392
"1/8/21, 6:37:07 PM",390
"1/8/21, 6:37:09 PM",392
"1/8/21, 6:37:12 PM",392
"1/8/21, 6:37:14 PM",390
"1/8/21, 6:37:17 PM",390
"1/8/21, 6:37:20 PM",390
"1/8/21, 6:37:20 PM",388
"1/8/21, 6:37:23 PM",388
"1/8/21, 6:37:25 PM",390
"1/8/21, 6:37:28 PM",390
"1/8/21, 6:37:31 PM",390
"1/8/21, 6:37:34 PM",390
"1/8/21, 6:37:37 PM",390
"1/8/21, 6:37:40 PM",392
"1/8/21, 6:37:43 PM",392
"1/8/21, 6:37:46 PM",392
"1/8/21, 6:37:48 PM",394
"1/8/21, 6:37:50 PM",395
"1/8/21, 6:37:53 PM",395
"1/8/21, 6:37:56 PM",395
"1/8/21, 6:37:59 PM",395
"1/8/21, 6:38:02 PM",395
"1/8/21, 6:38:04 PM",397
"1/8/21, 6:38:05 PM",395
"1/8/21, 6:38:08 PM",397
"1/8/21, 6:38:11 PM",397
"1/8/21, 6:38:11 PM",395
"1/8/21, 6:38:14 PM",395
"1/8/21, 6:38:17 PM",395
"1/8/21, 6:38:20 PM",395
"1/8/21, 6:38:23 PM",395
"1/8/21, 6:38:24 PM",392
"1/8/21, 6:38:27 PM",392
"1/8/21, 6:38:30 PM",392
"1/8/21, 6:38:33 PM",392
"1/8/21, 6:38:36 PM",392
"1/8/21, 6:38:39 PM",392
"1/8/21, 6:38:40 PM",390
"1/8/21, 6:38:43 PM",390
"1/8/21, 6:38:46 PM",390
"1/8/21, 6:38:49 PM",390
"1/8/21, 6:38:52 PM",390
"1/8/21, 6:38:55 PM",390
"1/8/21, 6:38:58 PM",390
"1/8/21, 6:38:59 PM",392
"1/8/21, 6:39:02 PM",392
"1/8/21, 6:39:05 PM",392
"1/8/21, 6:39:08 PM",392
"1/8/21, 6:39:11 PM",392
"1/8/21, 6:39:12 PM",394
"1/8/21, 6:39:15 PM",394
"1/8/21, 6:39:17 PM",395
"1/8/21, 6:39:20 PM",395
"1/8/21, 6:39:22 PM",397
"1/8/21, 6:39:25 PM",397
"1/8/21, 6:39:28 PM",397
"1/8/21, 6:39:31 PM",397
"1/8/21, 6:39:31 PM",395
"1/8/21, 6:39:33 PM",397
"1/8/21, 6:39:36 PM",397
"1/8/21, 6:39:39 PM",399
"1/8/21, 6:39:42 PM",399
"1/8/21, 6:39:42 PM",397
"1/8/21, 6:39:44 PM",399
"1/8/21, 6:39:47 PM",399
"1/8/21, 6:39:49 PM",401
"1/8/21, 6:39:52 PM",401
"1/8/21, 6:39:55 PM",401
